DriverID,City,SignupDate,LastActiveDate,DaysSinceLastTrip,TotalTrips,TripsPerWeek,HoursOnlinePerDay,Utilisation,AverageDailyEarnings_GHS,EarningsPerWeek,Ratings,CancellationRate,IncentiveParticipation,EngagementScore,churn
104642,Accra,18/02/2024,28/08/2024,480,6465,59,10.1,0.41,908.2,6357.4,5,0.41,1,0.74,1
552834,Kumasi,07/01/2024,23/02/2025,301,8280,144,7.7,0.48,626.3,4384.1,4,0.27,1,0.51,1
880342,Accra,28/03/2023,13/06/2025,191,5811,88,6.3,0.59,793.5,5554.5,4,0.16,0,0.52,1
912159,Kumasi,14/07/2023,05/03/2024,656,3617,92,7.2,0.74,336.9,2358.3,5,0.27,1,0.66,0
651764,Accra,12/08/2022,06/09/2024,471,200,143,4.6,0.6,410.1,2870.7,5,0.33,1,0.48,1
220355,Accra,12/03/2023,24/02/2024,666,5631,88,7.5,0.57,516.7,3616.9,4,0.3,0,1,0
331789,Accra,15/04/2022,03/05/2025,232,5668,53,8.9,0.57,478.4,3348.8,,0.46,1,0.46,1
753642,Accra,24/01/2024,03/08/2024,505,7276,100,14.6,0.4,443.4,3103.8,5,0.41,1,0.84,0
221649,Cape Coast,29/04/2024,24/02/2025,300,3029,20,7.3,0.49,115,805,4,0.22,1,0.93,0
793578,Accra,01/11/2023,16/05/2024,584,2291,150,7.5,0.4,638.1,4466.7,4,0.31,0,0.34,1
277375,Accra,09/02/2024,04/03/2024,657,1718,29,8.2,,569.1,3983.7,3,0.32,0,0.69,1
862186,Tamale,11/09/2022,04/03/2023,1023,1225,79,10.1,0.71,813.2,5692.4,5,0.36,1,,1
341348,Accra,01/11/2022,21/06/2025,183,5477,96,7.7,0.42,327,2289,5,0.29,1,0.55,1
842627,Accra,03/02/2022,17/03/2024,644,3895,20,4.8,0.41,458,3206,4,0.46,1,0.61,1
230436,Kumasi,06/04/2023,16/02/2024,674,5402,50,12.6,0.64,565.6,3959.2,5,,0,,1
519389,Cape Coast,27/09/2022,17/01/2025,338,4459,150,10.8,0.69,469.2,,4,0.3,1,0.96,1
122525,Cape Coast,23/12/2022,19/07/2024,520,2756,129,8.8,0.43,386.6,2706.2,4,0.32,1,0.78,0
600181,Kumasi,01/06/2024,26/03/2025,270,1379,142,6.4,0.42,452.6,3168.2,5,0.31,0,0.86,0
252018,Accra,16/04/2024,24/09/2025,88,7973,66,6.2,0.45,669.7,,4,0.38,1,0.89,0
661143,Accra,31/03/2022,23/06/2025,181,4675,131,,0.74,629.4,4405.8,5,0.37,1,0.68,0
396867,Kumasi,26/03/2023,04/12/2025,17,7554,103,5.9,0.55,708.8,4961.6,4,0.39,1,,1
740648,Accra,01/05/2022,22/04/2025,243,5424,75,8.9,0.51,341.5,2390.5,4,0.2,1,0.87,1
479129,Cape Coast,05/03/2024,05/08/2025,138,,106,9.9,0.48,563.4,3943.8,4,0.21,1,0.25,1
895907,Accra,11/04/2024,05/05/2024,595,2762,89,,0.67,336.6,2356.2,4,0.3,0,0.55,1
388152,Cape Coast,31/08/2022,07/12/2023,745,1596,102,8.3,0.75,,4995.2,5,0.31,0,0.48,1
705018,Accra,03/08/2022,15/03/2023,1012,7812,31,14,0.73,855.7,5989.9,5,0.21,0,0.82,1
933272,Kumasi,10/04/2024,23/04/2025,242,8208,115,15.3,0.43,508.9,3562.3,4,0.36,1,0.64,0
932494,Accra,26/01/2024,30/09/2024,447,3078,,8.1,0.48,260.1,1820.7,4,,1,0.87,0
617926,Takoradi,26/08/2023,18/03/2025,278,5985,53,8.5,0.68,350.2,2451.4,5,0.23,1,,1
974075,Accra,07/12/2023,21/11/2025,30,2943,20,11.3,0.72,228.8,1601.6,4,0.31,1,0.9,0
894814,Tamale,26/12/2022,17/10/2025,65,200,150,9.4,0.5,423.2,2962.4,4,0.27,1,0.73,0
670986,Accra,31/05/2024,14/11/2025,37,2290,150,8.3,0.54,608.9,4262.3,4,0.22,1,0.72,0
315192,Kumasi,29/12/2023,29/06/2024,540,6185,150,4.5,0.79,421.3,2949.1,4,0.37,0,,1
982517,Accra,17/09/2023,26/06/2024,543,7038,129,8.5,0.63,,1302.7,4,0.23,1,0.55,1
341300,Kumasi,10/10/2023,14/09/2024,463,3991,42,11.6,0.76,636.9,4458.3,5,0.35,1,0.27,1
590847,Cape Coast,15/03/2023,27/03/2025,269,1950,37,6.9,0.56,231.1,1617.7,3,0.24,1,0.85,1
669494,Tamale,19/06/2022,21/03/2023,1006,620,88,6.3,,807.8,5654.6,5,0.27,,0.79,1
677907,Takoradi,23/09/2023,12/01/2025,343,3052,71,10.8,0.75,490.9,3436.3,4,0.32,0,0.96,1
253652,Cape Coast,23/05/2022,24/10/2025,58,3264,43,5.7,0.41,528.2,3697.4,4,0.27,1,0.51,1
838360,Accra,14/03/2024,17/05/2024,583,3251,78,13,,752.9,5270.3,4,0.2,1,0.64,1
238923,Kumasi,31/07/2022,27/06/2024,542,484,20,8.6,0.66,,5950,5,0.36,1,0.69,1
,Tamale,13/04/2024,22/05/2024,578,5065,53,4,0.55,210.4,1472.8,5,0.18,1,0.71,1
906805,Takoradi,31/07/2022,16/03/2024,645,4298,42,12,0.58,100,700,4,,,0.22,1
474557,Accra,04/04/2024,02/06/2024,567,3161,103,7.9,0.69,559.3,3915.1,5,0.31,1,0.49,1
827002,Accra,02/03/2022,20/10/2023,793,4008,31,4.8,0.66,733.5,5134.5,,0.28,1,0.69,1
925855,Takoradi,07/08/2023,08/04/2024,622,5599,63,11.4,0.59,,3181.5,5,0.41,0,0.68,1
977350,Takoradi,26/12/2022,19/02/2024,671,,63,9.2,0.64,769.6,5387.2,5,0.25,1,0.73,1
894944,Accra,30/06/2023,07/02/2024,683,7782,92,11.8,0.41,773,5411,5,0.32,1,0.43,1
795136,Kumasi,15/10/2022,17/12/2023,735,7826,90,11.2,0.52,982.8,,5,0.23,1,0.71,1
445632,Accra,04/09/2023,27/10/2025,55,5548,56,6.4,0.43,573.1,,4,0.42,1,0.76,1
186009,Accra,06/07/2023,27/10/2025,55,3521,102,6.5,0.69,100,700,4,0.24,0,0.71,1
672310,Kumasi,22/06/2022,19/06/2024,550,2064,34,7.6,,424.8,2973.6,4,0.29,1,0.55,1
511998,Accra,28/11/2022,31/12/2023,721,6575,51,7.6,0.41,727.8,5094.6,4,0.39,0,0.45,1
997148,Accra,22/12/2023,13/06/2025,191,450,69,11.1,0.66,720.7,5044.9,5,0.32,1,0.62,1
185745,Kumasi,27/10/2022,07/04/2024,623,4257,140,9.8,0.68,348.8,2441.6,3,0.24,1,0.97,0
206998,Accra,24/10/2022,31/07/2024,508,1197,131,7.2,0.52,529.2,3704.4,5,0.23,1,0.64,0
480703,Kumasi,10/08/2023,05/08/2025,138,6930,20,9.4,0.41,448.4,3138.8,5,0.27,1,0.92,1
833121,Accra,01/10/2022,09/06/2023,926,6429,102,10.7,0.62,326.6,2286.2,5,0.41,1,0.68,1
544819,Cape Coast,28/05/2024,07/07/2025,167,4090,90,13.9,0.64,631.6,4421.2,5,0.32,1,0.58,0
680294,Kumasi,11/06/2023,26/06/2025,178,12696,103,6.9,0.77,384.1,2688.7,5,0.36,1,0.88,1
321163,Cape Coast,27/11/2023,12/07/2024,527,1773,41,11.4,0.79,449.4,3145.8,4,0.2,1,1,1
202071,Kumasi,14/04/2024,06/09/2024,471,5342,150,8.6,0.45,272,1904,4,0.31,0,1,1
889539,Accra,08/04/2022,04/11/2022,1143,5663,55,10.5,0.62,,5910.1,4,0.37,0,0.88,1
174258,Kumasi,19/05/2022,20/11/2022,1127,4716,83,11.4,0.56,601.7,4211.9,,0.36,1,0.41,1
817804,Accra,08/02/2024,15/05/2024,585,3167,150,,0.74,549.7,3847.9,4,0.27,,0.43,1
670509,Accra,15/03/2024,20/11/2025,31,4335,75,4.8,0.74,445.2,3116.4,4,0.26,0,0.73,0
376786,Takoradi,26/02/2023,15/09/2025,97,9339,57,12.6,0.63,440.7,3084.9,4,0.38,1,0.81,0
361188,Cape Coast,02/03/2022,12/02/2025,312,4141,118,7.8,0.46,765.9,5361.3,4,0.18,1,0.98,1
472429,Accra,11/10/2022,24/05/2025,211,5959,68,7.6,0.56,100,700,4,0.36,1,0.8,0
607704,Accra,03/11/2023,11/11/2025,40,200,85,4,,691.3,4839.1,5,,1,0.58,0
215266,Cape Coast,10/05/2022,19/01/2023,1067,3565,26,8.8,0.41,403.4,2823.8,4,0.23,1,0.72,1
351249,Accra,20/12/2023,30/06/2025,174,10858,40,7.9,0.74,503.2,3522.4,5,0.4,0,0.92,0
158249,Accra,16/05/2022,23/08/2022,1216,2494,90,10.4,0.76,821,5747,4,0.27,0,0.66,1
466731,Accra,13/09/2022,25/10/2023,788,2335,60,8.5,0.7,903.9,6327.3,5,0.29,1,0.49,1
891352,Accra,30/05/2022,06/10/2023,807,9212,30,9.1,0.65,738.7,,4,0.27,0,0.79,1
504964,Accra,30/12/2023,29/08/2025,114,2176,57,9.6,0.47,401,2807,5,0.31,1,0.85,0
556395,Kumasi,26/11/2022,02/06/2023,933,1820,60,17.5,,360.6,2524.2,4,0.3,0,0.82,1
493236,Accra,28/04/2024,17/11/2024,399,6111,81,9.1,0.54,960.6,6724.2,4,0.32,1,0.76,1
428779,Accra,11/09/2022,16/06/2025,188,11139,83,5.9,0.58,225.8,1580.6,4,0.3,0,0.66,1
185333,Cape Coast,19/02/2024,28/09/2024,449,6760,103,10.9,0.6,329.8,2308.6,4,0.28,1,0.68,0
104521,Cape Coast,13/05/2024,28/09/2024,449,4212,34,7.6,0.42,574.8,4023.6,5,0.18,1,0.33,0
616243,Cape Coast,24/11/2023,12/01/2025,343,8033,,6.2,0.61,764.5,5351.5,4,0.17,0,0.86,0
114425,Kumasi,07/02/2023,30/11/2024,386,3428,38,4.7,0.75,404.5,2831.5,5,0.22,1,0.63,1
816537,Accra,17/05/2023,04/01/2024,717,2497,53,8.2,0.75,392.5,2747.5,4,0.27,1,0.8,0
571069,Accra,26/05/2022,15/08/2022,1224,8497,54,10.5,0.52,317.5,2222.5,5,0.45,1,0.46,1
554111,Accra,15/08/2023,05/10/2024,442,7978,25,10.6,0.71,554.5,3881.5,5,0.34,0,0.83,1
392338,Cape Coast,10/10/2023,15/11/2023,767,2922,150,5.3,0.57,430,3010,5,0.27,1,0.71,1
464692,Kumasi,03/10/2022,10/03/2023,1017,7121,,11.5,0.78,261.5,1830.5,4,0.28,1,0.73,1
939726,Accra,05/10/2023,30/12/2023,722,7910,50,4.1,0.41,772.1,5404.7,5,0.24,0,1,1
208750,Accra,01/03/2023,13/12/2025,8,3544,64,8,0.7,766.5,5365.5,4,0.29,1,0.89,0
133521,Takoradi,20/01/2023,21/11/2024,395,4495,78,9.7,0.74,731.2,5118.4,5,0.19,1,0.43,1
541174,Accra,08/04/2023,11/05/2024,589,,73,7.8,0.63,,2234.4,,0.33,,0.4,1
471551,Accra,19/03/2022,01/10/2022,1177,3964,55,7.3,0.57,779.9,5459.3,5,0.14,1,0.81,1
142637,Accra,11/10/2023,26/01/2025,329,2236,123,7.7,0.49,428.4,2998.8,4,0.2,0,0.75,0
961646,Accra,24/03/2024,19/08/2025,124,3386,82,10.7,0.41,501,3507,5,0.18,0,0.95,0
486230,Tamale,27/02/2024,19/04/2025,246,200,78,6.5,0.76,535.9,3751.3,4,0.31,1,0.83,0
508873,Accra,06/04/2022,12/05/2025,223,7939,142,10,0.44,656.9,4598.3,4,0.31,1,0.6,0
806165,Accra,17/02/2023,07/03/2023,1020,7253,150,7.9,0.77,517.8,3624.6,4,0.21,1,0.77,1
830002,Takoradi,12/06/2023,23/06/2023,912,7935,83,10.1,0.63,535.1,3745.7,4,0.4,0,0.7,1
499605,Cape Coast,07/02/2024,15/08/2024,493,4118,94,11.8,0.61,364.6,2552.2,4,0.39,0,0.44,1
380786,Tamale,12/10/2022,14/12/2023,738,3066,20,5.1,0.7,511.4,3579.8,5,0.32,1,0.36,1
935669,Accra,13/12/2023,10/01/2024,711,4914,84,10.8,0.6,359.8,2518.6,5,0.1,1,0.79,1
741469,Tamale,13/01/2023,15/03/2023,1012,5113,123,12.3,0.55,446.8,3127.6,4,0.36,0,0.66,1
304196,Accra,11/04/2023,02/12/2024,384,8481,20,4,0.8,830.9,5816.3,4,0.23,1,0.77,1
941774,Cape Coast,15/05/2023,02/09/2023,841,4553,20,5.7,0.72,550.9,3856.3,5,0.35,0,0.51,1
198993,Kumasi,02/12/2022,18/10/2024,429,4347,150,11.3,0.67,634.3,4440.1,4,0.41,1,0.64,1
596027,Accra,19/08/2023,25/10/2025,57,6399,45,10.7,0.8,547.3,3831.1,5,0.32,1,0.65,0
883185,Accra,03/01/2022,02/05/2024,598,200,99,4,0.43,816.9,5718.3,5,0.23,1,0.61,0
223482,Takoradi,03/03/2024,26/06/2024,543,8475,96,5.9,0.67,100,700,5,0.36,0,1,0
694331,Tamale,17/05/2024,01/12/2025,20,6277,,8.6,0.48,,3644.2,4,0.46,0,0.88,1
884147,Accra,21/01/2024,31/05/2024,569,5390,108,,0.67,573.9,4017.3,5,0.39,1,0.77,0
723295,Accra,06/04/2022,12/08/2025,131,5916,113,6.5,0.46,594.6,4162.2,4,0.38,1,0.42,1
521648,Kumasi,19/01/2024,09/07/2025,165,6800,78,7.8,0.68,414.5,2901.5,5,0.29,1,0.6,0
895005,Accra,15/04/2023,17/11/2025,34,11965,65,7.6,0.46,411.1,,5,0.39,1,0.93,1
427985,Accra,13/10/2023,27/10/2023,786,2936,37,7.1,0.75,631,4417,4,0.31,1,0.68,1
159547,Accra,12/11/2023,20/07/2024,519,7474,,9.2,0.77,1103.1,7721.7,5,0.38,0,0.61,1
865127,Cape Coast,16/12/2023,20/11/2025,31,5320,61,11,0.58,395.9,2771.3,5,0.21,1,0.7,0
971022,Kumasi,02/01/2023,13/02/2025,311,1722,53,9.6,0.46,,5096.7,5,0.3,1,0.95,1
628832,Cape Coast,20/05/2024,27/04/2025,238,7488,92,7.4,0.6,285.5,1998.5,5,0.31,1,0.88,1
481234,Accra,06/03/2022,29/10/2024,418,5137,,,0.44,100,700,5,,1,1,1
518005,Accra,25/03/2024,17/08/2025,126,5205,27,,0.59,320.2,2241.4,5,0.38,0,0.63,0
140002,Kumasi,02/07/2023,29/03/2024,632,4789,43,9.5,0.58,559.5,3916.5,5,0.34,1,0.7,1
493727,Accra,12/02/2023,15/09/2024,462,5462,92,4,0.49,644.9,4514.3,5,0.22,0,0.43,1
575388,Kumasi,12/08/2022,15/12/2025,6,6665,20,,0.67,293.6,2055.2,5,0.24,1,,0
830074,Kumasi,16/03/2023,17/07/2023,888,2818,84,4.9,0.4,505.5,3538.5,5,0.18,0,0.85,1
370640,Accra,24/04/2024,24/06/2025,180,3915,57,5,,362.1,2534.7,4,0.31,1,0.59,1
392560,Accra,05/08/2022,12/08/2022,1227,7296,79,6.7,0.46,237.6,1663.2,5,0.21,1,0.92,1
352061,Accra,22/05/2023,11/11/2025,40,1213,113,13.2,0.47,228.8,1601.6,4,0.16,1,0.96,0
501914,Cape Coast,02/10/2022,14/12/2023,738,7316,61,14.5,0.66,656.3,,5,0.19,1,0.71,1
667922,Accra,27/11/2022,07/02/2025,317,4148,76,7.7,0.7,205,1435,5,0.33,1,0.28,1
137690,Accra,28/04/2024,10/05/2025,225,7303,36,12.1,,674.2,4719.4,4,0.19,0,0.9,0
680918,Cape Coast,18/10/2022,26/09/2024,451,,86,,,749.6,5247.2,4,0.42,1,0.67,1
339204,Accra,12/12/2022,13/09/2023,830,2836,20,9.9,0.42,146.3,1024.1,4,0.27,0,0.47,1
414380,Accra,15/07/2023,13/09/2023,830,2831,65,4.6,0.68,678.7,4750.9,4,0.25,1,0.71,1
546710,Accra,15/08/2023,02/11/2023,780,2092,66,11.1,,402.5,2817.5,4,0.41,0,0.95,1
191426,Tamale,14/05/2022,11/02/2024,679,693,90,,0.46,368.4,,4,0.3,1,0.42,1
611933,Cape Coast,03/08/2023,13/04/2025,252,4510,126,5.9,0.43,465,,5,,1,0.71,1
679885,Accra,22/05/2024,03/08/2024,505,4751,38,7.7,0.5,466.3,3264.1,4,0.34,1,0.91,1
451591,Cape Coast,12/05/2023,17/08/2025,126,6044,84,15.1,0.42,,3429.3,5,0.4,1,0.38,1
685619,Accra,18/03/2024,23/07/2024,516,3339,132,9.9,0.51,255.7,1789.9,4,0.27,,0.75,1
483829,Accra,18/12/2022,30/11/2025,21,5960,69,,0.61,633.5,4434.5,5,0.27,1,0.51,0
615303,Cape Coast,30/11/2023,15/09/2025,97,7503,111,7.3,0.63,766.1,,3,0.33,1,0.9,0
654700,Accra,20/02/2024,01/10/2025,81,9838,66,8.8,,497.1,3479.7,5,0.33,1,0.36,0
102928,Accra,19/02/2022,30/09/2023,813,1558,77,12.8,0.55,539.4,3775.8,4,0.3,0,0.9,1
140449,Accra,17/02/2022,28/09/2022,1180,8113,42,,0.4,461,3227,4,0.29,0,0.58,1
717345,Accra,12/04/2022,21/04/2025,244,5360,114,6.4,0.41,463.6,3245.2,5,0.39,0,0.45,0
699181,Accra,04/10/2023,30/07/2024,509,,91,4,0.59,512.5,3587.5,4,0.35,1,0.7,1
943399,Kumasi,13/03/2024,31/10/2024,416,3184,20,9.4,0.51,444.2,3109.4,3,0.3,1,,0
983286,Accra,06/05/2024,29/12/2024,357,7837,103,4.8,0.47,921.2,6448.4,4,0.32,1,0.53,1
216751,Accra,16/04/2023,27/05/2024,573,5149,86,12,0.63,568.3,3978.1,4,0.32,1,,0
784392,Accra,17/01/2022,07/01/2025,348,563,81,5.9,0.44,580.1,4060.7,4,0.29,1,,1
642606,Accra,08/05/2022,10/01/2025,345,200,20,7.9,0.64,347.4,2431.8,4,0.17,1,0.78,0
871687,Accra,28/05/2024,15/05/2025,220,4501,67,7.2,0.76,762.9,5340.3,4,0.19,1,,0
739679,Accra,11/06/2022,05/08/2022,1234,5796,,,0.44,462.4,3236.8,4,0.33,1,0.51,1
162497,Kumasi,28/03/2023,18/11/2024,398,2328,115,4,0.79,266.1,1862.7,5,0.34,1,1,0
136368,Cape Coast,13/04/2023,03/09/2023,840,3271,134,4.9,0.63,389.6,2727.2,4,0.31,1,0.49,1
552483,Cape Coast,15/03/2023,01/10/2023,812,3352,146,10.3,0.56,573.5,4014.5,5,0.18,0,0.77,1
719185,Accra,27/07/2022,12/07/2023,893,5801,49,9.1,0.59,405.7,2839.9,,0.29,1,0.37,1
320510,Accra,07/12/2023,17/12/2025,4,2757,125,7.8,0.43,269.9,1889.3,4,0.3,0,0.67,0
997383,Accra,16/05/2022,04/04/2023,992,7754,82,6,0.68,970,6790,,0.4,1,0.53,1
109290,Kumasi,28/10/2023,05/06/2024,564,5303,57,6.5,0.76,450.8,3155.6,4,0.28,0,0.82,1
185186,Accra,06/11/2022,07/09/2025,105,4696,150,8.1,0.75,469.3,,4,0.32,0,0.57,0
984156,Cape Coast,12/06/2022,11/04/2023,985,8467,133,12.1,0.57,,774.9,5,0.23,1,0.59,1
916831,Kumasi,08/10/2022,08/03/2023,1019,200,85,,0.41,567.2,3970.4,4,0.37,,0.98,1
415387,Accra,06/04/2022,11/08/2023,863,6282,54,4.8,0.79,300.6,2104.2,4,0.34,0,0.61,1
941830,Accra,02/11/2023,07/02/2025,317,200,65,8.8,0.43,474.7,3322.9,4,0.47,1,0.78,0
717718,Kumasi,05/01/2023,22/07/2024,517,4748,,6.3,0.71,601,4207,4,0.34,1,1,1
231458,Cape Coast,14/09/2022,01/08/2024,507,4631,35,16.6,0.52,788.9,5522.3,5,0.33,1,0.86,1
269421,Cape Coast,26/03/2022,16/02/2024,674,5517,48,7.6,0.76,569.8,3988.6,4,0.4,,0.34,1
514745,Kumasi,16/01/2023,22/05/2025,213,200,142,8.6,0.76,482,3374,4,0.28,1,0.85,0
929321,Accra,12/11/2023,30/01/2024,691,5198,67,6.6,0.55,746.3,5224.1,4,0.25,1,0.43,1
290091,Accra,27/10/2023,30/01/2024,691,8150,82,5.5,0.54,548.1,,4,0.4,1,0.52,1
800066,Accra,19/06/2022,24/11/2023,758,2652,20,6.5,0.76,622.9,4360.3,5,0.29,0,0.55,1
664267,Accra,23/02/2022,09/05/2022,1322,2466,134,11.3,0.67,786.6,5506.2,5,0.34,1,,1
490929,Accra,10/02/2023,05/10/2024,442,2923,29,7.3,0.41,306.4,2144.8,4,0.27,0,0.53,1
800416,Accra,03/10/2023,14/02/2024,676,6976,150,5.5,,584.5,4091.5,4,0.45,0,0.78,1
742531,Accra,09/11/2022,09/10/2025,73,2053,114,7.2,0.45,670.7,4694.9,5,0.28,1,0.54,0
322785,Accra,14/01/2024,16/07/2025,158,3356,80,8.5,,367.7,2573.9,4,0.25,1,1,0
886526,Cape Coast,18/12/2023,08/02/2025,316,6880,95,9.6,0.52,838.5,5869.5,4,0.27,1,0.61,0
510646,Accra,13/02/2024,28/03/2024,633,2001,74,10.1,0.47,584,4088,5,0.25,0,0.88,1
817654,Accra,28/08/2022,18/09/2024,459,7352,,4,0.79,723.4,5063.8,4,0.3,1,0.84,1
344856,Kumasi,16/03/2023,21/12/2024,365,2785,110,8.4,0.54,340.8,2385.6,4,0.28,1,0.88,0
468808,Kumasi,03/11/2023,25/11/2023,757,4022,100,5.4,0.48,158.6,1110.2,4,0.21,0,0.81,1
405480,Tamale,22/12/2023,22/08/2024,486,6940,150,8.8,0.71,900.7,6304.9,5,0.43,1,0.86,0
106589,Accra,08/04/2022,11/01/2025,344,3189,64,8.6,0.75,260.7,1824.9,4,0.2,1,0.68,0
143085,Accra,02/01/2022,22/03/2024,639,1703,73,11.7,0.45,424.5,2971.5,4,0.21,1,0.77,1
983479,Accra,07/08/2022,01/01/2025,354,8636,20,6.3,0.49,531.1,3717.7,5,0.32,0,0.61,1
390658,Cape Coast,04/05/2023,23/07/2024,516,3722,78,6.2,0.74,590,4130,4,0.15,1,0.78,0
460532,Accra,21/03/2022,24/06/2022,1276,5670,150,7.8,0.69,477.2,,4,0.41,1,0.84,1
354259,Kumasi,16/05/2022,14/04/2025,251,6466,102,11.1,0.68,639.6,4477.2,5,0.33,1,0.54,0
383303,Kumasi,31/08/2023,11/08/2025,132,2181,114,5.1,0.65,,3466.4,5,0.35,1,0.91,0
681243,Kumasi,16/06/2023,14/10/2023,799,6129,93,12.1,0.54,369.3,2585.1,5,0.21,1,0.32,1
303729,Accra,28/11/2023,08/04/2024,622,200,138,6.5,0.72,767.8,5374.6,5,0.27,1,0.81,0
907359,Kumasi,01/04/2023,11/06/2024,558,1346,129,10.6,0.54,514.7,3602.9,4,0.31,1,0.85,1
414771,Accra,10/01/2022,16/02/2022,1404,6273,66,7.6,0.72,689.7,4827.9,4,0.34,1,0.83,1
803829,Accra,09/01/2022,06/04/2022,1355,5459,82,8.8,0.46,444.1,3108.7,5,0.3,1,0.73,1
396514,Accra,14/12/2023,29/06/2024,540,5321,109,9.1,0.65,228.9,1602.3,5,0.3,1,0.91,1
246306,Accra,18/12/2022,11/04/2023,985,2777,54,4,0.5,671.9,4703.3,5,0.4,1,0.67,1
642530,Cape Coast,16/04/2024,01/10/2025,81,7951,84,6.7,0.5,320.6,2244.2,5,0.29,1,0.44,0
981481,Accra,04/05/2022,25/06/2023,910,1516,64,8.7,0.41,568.7,3980.9,,,1,0.47,1
496900,Cape Coast,30/05/2024,04/06/2025,200,200,80,7.8,0.76,464.3,3250.1,5,0.33,0,0.56,1
241503,Accra,09/03/2023,12/04/2024,618,200,97,11.3,0.68,359.9,2519.3,5,0.41,1,0.5,1
352641,Accra,12/12/2023,23/01/2025,332,4538,76,,0.75,177.4,1241.8,4,0.27,1,1,0
435014,Accra,16/05/2022,12/10/2025,70,4022,112,9.5,0.72,449.4,3145.8,4,0.35,,0.86,1
903464,Cape Coast,05/05/2023,04/08/2023,870,6300,115,13.6,0.56,548,3836,4,0.27,1,0.83,1
522870,Kumasi,14/03/2022,09/05/2022,1322,6002,100,10.1,0.69,438.9,3072.3,4,0.29,1,0.68,1
889125,Cape Coast,23/08/2022,23/10/2024,424,3929,96,,0.44,466,3262,4,0.35,1,0.32,0
744034,Accra,28/01/2023,10/12/2023,742,200,109,7.2,0.68,782,5474,4,0.33,1,0.87,1
147419,Accra,02/04/2022,22/10/2024,425,2393,123,10,0.77,734,5138,4,0.31,1,0.5,1
123404,Kumasi,19/01/2024,03/04/2024,627,2616,20,,0.78,501.2,3508.4,4,0.37,1,,0
680620,Accra,05/04/2024,28/02/2025,296,8855,49,9.1,0.5,557.3,3901.1,5,0.37,1,0.87,0
989051,Accra,15/04/2022,25/06/2023,910,3713,,9.6,0.61,450.7,,5,0.37,1,0.42,1
134142,Accra,16/04/2022,07/11/2022,1140,7083,37,7.8,0.46,278.6,1950.2,5,0.27,0,0.92,1
824442,Accra,17/11/2022,12/11/2023,770,4629,63,8.3,0.66,275.2,1926.4,5,0.3,0,0.64,1
600508,Accra,12/01/2023,04/04/2024,626,3782,89,11.6,0.52,,5744.2,5,,1,0.55,1
703832,Takoradi,03/11/2022,07/04/2024,623,2605,72,8,0.59,234.6,,5,0.33,1,0.69,1
641833,Accra,21/05/2022,18/04/2024,612,5565,70,4.5,0.42,661.9,4633.3,4,0.24,0,0.93,1
973778,Accra,27/01/2023,25/01/2025,330,962,115,6.7,,436.5,3055.5,5,0.22,0,0.44,0
390111,Kumasi,03/03/2024,26/04/2024,604,3912,97,4,0.79,399.6,2797.2,4,0.32,0,0.84,1
432213,Cape Coast,11/02/2024,17/07/2025,157,4602,58,6.2,0.49,417.6,2923.2,5,0.35,1,0.75,0
982229,Tamale,17/05/2022,17/06/2025,187,1490,52,9.7,0.41,746.2,5223.4,4,0.25,1,0.85,1
177734,Cape Coast,19/10/2023,24/04/2024,606,2851,150,4,0.67,305.9,2141.3,5,,1,0.87,1
,Accra,25/11/2023,14/02/2025,310,4941,39,4,0.77,737.9,,4,0.4,1,0.43,0
973372,Accra,27/05/2022,11/08/2025,132,,96,4,0.63,406.7,2846.9,5,0.45,1,0.83,0
789126,Accra,12/03/2022,21/10/2022,1157,7771,20,13.2,0.57,620.7,4344.9,5,0.25,1,0.76,1
124996,Accra,28/06/2023,07/11/2024,409,3394,59,6.4,0.73,630.9,4416.3,5,0.21,1,0.6,1
341452,Kumasi,31/07/2023,03/05/2025,232,472,20,,0.6,735.1,5145.7,5,0.24,1,0.88,0
699857,Kumasi,09/01/2022,29/09/2024,448,2609,58,6.6,0.76,809.3,5665.1,,0.23,1,0.72,0
104522,Accra,17/09/2023,25/11/2024,391,862,97,15.9,0.67,416.7,2916.9,5,0.31,0,0.99,1
218576,Accra,28/10/2023,18/12/2025,3,8736,45,9,0.42,384.1,2688.7,5,0.35,1,0.58,0
168165,Accra,18/06/2022,11/08/2025,132,6416,32,10.2,0.65,120.8,845.6,4,0.44,1,0.61,0
686463,Accra,27/03/2023,15/01/2025,340,5079,114,,0.56,147.9,1035.3,4,,,0.78,1
388363,Tamale,26/12/2022,15/10/2023,798,5194,100,11.3,0.6,224.1,1568.7,4,0.25,1,0.65,1
699255,Tamale,10/01/2024,08/10/2025,74,3779,83,7.6,0.65,612.8,4289.6,4,0.39,0,0.82,1
794598,Kumasi,07/08/2022,13/10/2023,800,200,20,7.4,0.72,383,2681,5,0.27,0,0.62,1
890144,Accra,06/10/2023,27/03/2025,269,2698,95,9.2,0.48,423.7,2965.9,5,0.31,1,0.7,0
243492,Accra,06/02/2024,03/11/2024,413,200,116,10.2,0.55,682,4774,5,,1,0.82,0
325648,Kumasi,05/06/2022,21/01/2024,700,6087,59,9.3,0.45,665.9,,5,0.22,1,0.89,1
852648,Accra,26/02/2023,20/05/2023,946,4412,20,14.2,0.6,546.4,3824.8,5,0.42,1,0.58,1
